title,rank,date,artist,url,region,chart,trend,streams
Snowman,51,2021-01-02,Sia,https://open.spotify.com/track/7uoFMmxln0GPXQ0AcCBXRq,Canada,top200,MOVE_UP,52047.0
No Te Creas Tan Importante - En Vivo,53,2021-01-01,"Damas Gratis, Viru Kumbieron",https://open.spotify.com/track/3trowLiYwwOoiwapLISNyk,Argentina,top200,MOVE_UP,123443.0
Mamichula - con Nicki Nicole,54,2021-01-01,"Trueno, Bizarrap, Taiu, TATOOL",https://open.spotify.com/track/0TUW9faHNaBmi89wsYGp9y,Argentina,top200,MOVE_DOWN,120669.0
No Me Arrepiento de Este Amor,55,2021-01-01,Gilda,https://open.spotify.com/track/3mXLgWxNIbEFXWPppGjc6a,Argentina,top200,MOVE_UP,119414.0
Favorito,56,2021-01-01,Camilo,https://open.spotify.com/track/0jT8Nl0shPS8115is0wD2Q,Argentina,top200,MOVE_DOWN,112326.0
En Tu Cuerpo - Remix,57,2021-01-01,"Lyanno, Rauw Alejandro, Lenny Tavárez, Maria Becerra",https://open.spotify.com/track/3dEtfTtCXWW7N8WQ9FD29z,Argentina,top200,MOVE_DOWN,110825.0
Amores Como el Nuestro,58,2021-01-01,Los Charros,https://open.spotify.com/track/6z6aUQtuqZzq2tbyVwHO6n,Argentina,top200,MOVE_UP,110616.0
Intento,59,2021-01-01,Ulises Bueno,https://open.spotify.com/track/66ggNhGinVQLTYJODy6P74,Argentina,top200,MOVE_UP,110480.0
Que Bonito,60,2021-01-01,Banda XXI,https://open.spotify.com/track/3XmpHN0jwCV1unk8ygs1Ku,Argentina,top200,MOVE_UP,105957.0
Cerca de tí - Remix,61,2021-01-01,"Tiago PZK, Lit Killah, Seven Kayne, Rusherking, Bhavi, Tobi",https://open.spotify.com/track/51g3eI9dcemoeyk2mSe8wN,Argentina,top200,MOVE_DOWN,103297.0
La Cumbita,62,2021-01-01,Tambó Tambó,https://open.spotify.com/track/3E3vBUkBQY3CFsNmlWDft6,Argentina,top200,NEW_ENTRY,100410.0
Previa y Cachengue 33 - Remix,63,2021-01-01,Fer Palacio,https://open.spotify.com/track/3kvT5YE6eyuUyRYmpyH6lS,Argentina,top200,MOVE_UP,97962.0
Enchule,64,2021-01-01,Rauw Alejandro,https://open.spotify.com/track/0S9ZVNTNRzLMgb96tmmG1u,Argentina,top200,MOVE_DOWN,96434.0
Una Calle Nos Separa,65,2021-01-01,Nestor En Bloque,https://open.spotify.com/track/48yRazqbGXUfSpGiTPNw0r,Argentina,top200,MOVE_UP,95473.0
La Ventanita,66,2021-01-01,Grupo Sombras,https://open.spotify.com/track/2dfnK7rHRibkQR93iZn7Z2,Argentina,top200,NEW_ENTRY,95132.0
Si Me Tomo Una Cerveza - Remix,67,2021-01-01,Alan Gomez,https://open.spotify.com/track/0C7OwfDvT7liF1V3LVAzS1,Argentina,top200,MOVE_DOWN,94691.0
Blinding Lights,68,2021-01-01,The Weeknd,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,Argentina,top200,MOVE_DOWN,94094.0
TE MUDASTE,69,2021-01-01,Bad Bunny,https://open.spotify.com/track/5RubKOuDoPn5Kj5TLVxSxY,Argentina,top200,MOVE_DOWN,93842.0
Jurabas Tu,70,2021-01-01,Los del Fuego,https://open.spotify.com/track/5ISajXj2M1yvkrC0KsgbR5,Argentina,top200,MOVE_UP,93542.0
Ayer Me Llamó Mi Ex (feat. Lenny Santos),71,2021-01-01,KHEA,https://open.spotify.com/track/6C6mUonH6MNdSg5pw7kOc9,Argentina,top200,MOVE_DOWN,93506.0
Mentirosa,72,2021-01-01,Rafaga,https://open.spotify.com/track/2e3fohSwZ9nU6Q2tks0fFz,Argentina,top200,NEW_ENTRY,92824.0
Deja De Llorar,73,2021-01-01,El Polaco,https://open.spotify.com/track/3tddzXTgneWrkV2cYNUBZe,Argentina,top200,MOVE_UP,92439.0
Azul,74,2021-01-01,J Balvin,https://open.spotify.com/track/2lCkncy6bIB0LTMT7kvrD1,Argentina,top200,MOVE_DOWN,92291.0
Flasheaste Amor,75,2021-01-01,"Agapornis, Hernan y La Champion's Liga, Lauro",https://open.spotify.com/track/2ACgvo2Kx4LgWqQ2amvM5C,Argentina,top200,MOVE_UP,92245.0
"Agua (with J Balvin) - Music From ""Sponge On The Run"" Movie",76,2021-01-01,Tainy,https://open.spotify.com/track/1pqnQ41XbfKjaFu6M0eGJp,Argentina,top200,MOVE_DOWN,91784.0
La mano de Dios (Homenaje a Diego Maradona),77,2021-01-01,Rodrigo,https://open.spotify.com/track/5s8onl5Lw5q1AijP5BUm7G,Argentina,top200,NEW_ENTRY,89273.0
Yo Tomo Licor,78,2021-01-01,Amar Azul,https://open.spotify.com/track/5EHRc2WJASyZg3alJqsbqU,Argentina,top200,NEW_ENTRY,89184.0
Soy Cordobes,79,2021-01-01,Rodrigo,https://open.spotify.com/track/5wG4J1UECH0c42YhMhSkcS,Argentina,top200,NEW_ENTRY,84373.0
Te Vas a Arrepentir,80,2021-01-01,La Nueva Luna,https://open.spotify.com/track/5Rb1YFwlxt1AgMaqbOpZzf,Argentina,top200,NEW_ENTRY,84129.0
Pininfarina - Remix,81,2021-01-01,"Rei, Neo Pistea, Duki",https://open.spotify.com/track/1mVLbFwad1wce7mAhFw2Ih,Argentina,top200,MOVE_DOWN,83389.0
DUDADE,82,2021-01-01,"Dillom, Evar, Omar Varela",https://open.spotify.com/track/1mjHyr9e7uP0QisX3y7a6T,Argentina,top200,MOVE_DOWN,81222.0
Adicto A Ti,83,2021-01-01,Walter Olmos,https://open.spotify.com/track/0Ldh6OMRNPUAkDazVwnKWP,Argentina,top200,NEW_ENTRY,80165.0
La Playax,84,2021-01-01,Fer Palacio,https://open.spotify.com/track/40fOB5r0wfKzcKZU0SkrAI,Argentina,top200,MOVE_UP,80110.0
Watermelon Sugar,85,2021-01-01,Harry Styles,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,Argentina,top200,MOVE_DOWN,79094.0
La Cabaña,86,2021-01-01,La K'onga,https://open.spotify.com/track/2cTKuxpHcPzDFRbbhE2WxP,Argentina,top200,NEW_ENTRY,78035.0
Iluminará,87,2021-01-01,La Nueva Luna,https://open.spotify.com/track/76BnEV7y0FIyDodcCt9sxC,Argentina,top200,NEW_ENTRY,76950.0
No Bailes Sola,88,2021-01-01,"Danna Paola, Sebastian Yatra",https://open.spotify.com/track/1GNSWpe2SB30zYGbNTD96b,Argentina,top200,MOVE_DOWN,75334.0
Hitazos: Amores Como el Nuestro / Que Fue / Algún día / Tu Amor Me Quema / Arrepiéntete / Tarjetita de Invitación / Empujaito / Si Tu Te Vas / El Aguacero / Tu Juguete / Mujer Que Mal Me Pagas...,89,2021-01-01,"Daniel Cardozo, Dario y Su Grupo Angora, Los del Fuego, Sebastian Mendoza, Daniel Agostini, La Nueva Luna, Grupo Green, Grupo Red, 7 Lunas, Antonio Rios, Adrián y Los Dados Negros, Lia Crucet, Gilda, Alcides, Los Palmeras, Koli Arce, Supermerk2, Leo Mattioli, Bronco, Grupo Veneno, Mario Luis",https://open.spotify.com/track/2ZixSR7OKIpdPUk4dwOekn,Argentina,top200,NEW_ENTRY,75282.0
Tú Me Dejaste De Querer,90,2021-01-01,"C. Tangana, Niño de Elche, La Húngara",https://open.spotify.com/track/0XinBYhf1X3kdvKQHOX971,Argentina,top200,MOVE_DOWN,75204.0
El Efecto - Remix,91,2021-01-01,"Rauw Alejandro, Chencho Corleone, KEVVO, Bryant Myers, Lyanno, Dalex",https://open.spotify.com/track/74j34STf8L6uADnTN69ohv,Argentina,top200,MOVE_DOWN,74784.0
Nunca me Faltes,92,2021-01-01,Antonio Rios,https://open.spotify.com/track/3YCcsuRdJArE4rsAG5V3sW,Argentina,top200,NEW_ENTRY,74783.0
Me Vas a Ver,93,2021-01-01,El Reja,https://open.spotify.com/track/77ELHW62FXS5ZGWNbcvgY0,Argentina,top200,MOVE_DOWN,74011.0
Playa,94,2021-01-01,TINI,https://open.spotify.com/track/3OYk6SZD86hLCR8tCebf89,Argentina,top200,MOVE_DOWN,73378.0
La Luz,95,2021-01-01,"Sech, J Balvin",https://open.spotify.com/track/5zj8WNkBrEzlI5FKeYV4ol,Argentina,top200,MOVE_DOWN,73177.0
Dime si eres feliz,96,2021-01-01,La Champions Liga,https://open.spotify.com/track/2FsKAVOxpmnxhxmEsqrZOD,Argentina,top200,NEW_ENTRY,73139.0
Inocente,97,2021-01-01,La Delio Valdez,https://open.spotify.com/track/7g6taDbEMUIhsvyFaexjDi,Argentina,top200,MOVE_UP,72570.0
Amor (Ft. Mon Laferte) - MTV Unplugged,98,2021-01-01,Los Auténticos Decadentes,https://open.spotify.com/track/1QjfU3jkGInap7Vm9lVJIQ,Argentina,top200,MOVE_UP,72148.0
Fue Difícil,99,2021-01-01,Rodrigo Tapari,https://open.spotify.com/track/3p9UeIicVHsdEUBucLJqes,Argentina,top200,MOVE_UP,72133.0
Bésame - Remix,100,2021-01-01,"El Reja, Lira, Rombai, Hernan y La Champion's Liga",https://open.spotify.com/track/0pqec6C3SFkOAyDIoYYNPG,Argentina,top200,MOVE_DOWN,71327.0
Ojitos Chiquititos,101,2021-01-01,"The La Planta, La Kuppe, Pushi",https://open.spotify.com/track/2bGEoSwvtIi5el0jyeLbmn,Argentina,top200,SAME_POSITION,70628.0
Se Parece Más A Ti,102,2021-01-01,Jambao,https://open.spotify.com/track/4bWdlExSeKAotB6uJwxFlf,Argentina,top200,NEW_ENTRY,70314.0
El Mismo Aire,103,2021-01-01,La K'onga,https://open.spotify.com/track/7onMf0QvWgRba2MRxG27yj,Argentina,top200,MOVE_UP,69684.0
2:50,104,2021-01-01,MYA,https://open.spotify.com/track/5xlxSHnvXwT66JWYwDkEFE,Argentina,top200,MOVE_DOWN,69432.0
Tramposa Y Mentirosa,105,2021-01-01,Leo Mattioli,https://open.spotify.com/track/6KzeUBu1BE8q24CblG6oku,Argentina,top200,MOVE_UP,68495.0
Reloj - Remix,106,2021-01-01,"Alan Gomez, Maty Deejay",https://open.spotify.com/track/0gFrjV5KI2KU0qR6nBn4PR,Argentina,top200,MOVE_DOWN,68081.0
Caramelo - Remix,107,2021-01-01,"Ozuna, KAROL G, Myke Towers",https://open.spotify.com/track/67jvGGbJmOmVonlyX3mNkV,Argentina,top200,MOVE_DOWN,68052.0
Hola - Remix,108,2021-01-01,"Dalex, Lenny Tavárez, Chencho Corleone, Juhn, Dímelo Flow",https://open.spotify.com/track/5stPVcRqb4qixbafP9e8lt,Argentina,top200,MOVE_DOWN,67829.0
Es Tan Grande Este Amor,109,2021-01-01,Rodrigo Tapari,https://open.spotify.com/track/2jV2BWkFNLbqOb8wqVR9iC,Argentina,top200,MOVE_UP,66817.0
Amor Clasificado,110,2021-01-01,Rodrigo,https://open.spotify.com/track/5MK642wCaNr9hRDZ3kWyDX,Argentina,top200,NEW_ENTRY,66796.0
Jangueox,111,2021-01-01,Fer Palacio,https://open.spotify.com/track/5Zxq7UC7Iqv9pfZdq3rAcQ,Argentina,top200,MOVE_UP,66736.0
Don't Start Now,112,2021-01-01,Dua Lipa,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62,Argentina,top200,MOVE_DOWN,66176.0
Una Ráfaga de Amor,113,2021-01-01,Rafaga,https://open.spotify.com/track/4i5NFoPWqTqlsR4WyoVFtB,Argentina,top200,NEW_ENTRY,65375.0
Si Te Vas - Vivo,114,2021-01-01,"Damas Gratis, El Mago Y La Nueva",https://open.spotify.com/track/4v17MVpCUu5l2p0mSlw8PK,Argentina,top200,MOVE_UP,65250.0
Yo Perreo Sola,115,2021-01-01,Bad Bunny,https://open.spotify.com/track/0SqqAgdovOE24BzxIClpjw,Argentina,top200,MOVE_UP,65071.0
Cómo Te Voy A Olvidar,116,2021-01-01,Los Ángeles Azules,https://open.spotify.com/track/1hxyzHlH7qS3AZdOj6GmIO,Argentina,top200,NEW_ENTRY,64680.0
Como Le Digo,117,2021-01-01,Rodrigo,https://open.spotify.com/track/4nH1lpWkgzQPpTYPPjWKaI,Argentina,top200,NEW_ENTRY,64530.0
Dance Monkey,118,2021-01-01,Tones And I,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,Argentina,top200,MOVE_DOWN,64515.0
Ahora Mírame,119,2021-01-01,Ulises Bueno,https://open.spotify.com/track/4EOTkRt48d1Eu31V2o4mNw,Argentina,top200,NEW_ENTRY,63854.0
Llorarás Más De Diez Veces,120,2021-01-01,Leo Mattioli,https://open.spotify.com/track/2IuLxgL5dd02AeF5FSygjQ,Argentina,top200,MOVE_UP,63771.0
El Cielo a un Diablo,121,2021-01-01,"The La Planta, Pushi",https://open.spotify.com/track/00fuxcwUgNfmoqBeP63MN7,Argentina,top200,MOVE_DOWN,63447.0
Por Primera Vez,122,2021-01-01,"Camilo, Evaluna Montaner",https://open.spotify.com/track/0pgj4EzB1XRqgZemoMNG5D,Argentina,top200,MOVE_DOWN,63159.0
Tutu,123,2021-01-01,"Camilo, Pedro Capó",https://open.spotify.com/track/1Ol5LmdNDNpFu1oNwfgkux,Argentina,top200,MOVE_DOWN,62466.0
Fabuloso - Remix,124,2021-01-01,"Alan Gomez, Maty Deejay",https://open.spotify.com/track/2QgxGaFetd1Muqx6AaZDw3,Argentina,top200,MOVE_DOWN,62310.0
Fuiste,125,2021-01-01,Gilda,https://open.spotify.com/track/3jxP1S0xXvPBry3scDZj6h,Argentina,top200,NEW_ENTRY,62192.0
Djadja (feat. Maluma) - Remix,126,2021-01-01,Aya Nakamura,https://open.spotify.com/track/13vDU8nPsvTGEVTMB8Vw7g,Argentina,top200,MOVE_DOWN,62183.0
Cuando Me Enamoro,127,2021-01-01,Banda XXI,https://open.spotify.com/track/03wQrSM0nV1WyPIgWvapG4,Argentina,top200,NEW_ENTRY,62061.0
Mood (feat. iann dior),128,2021-01-01,24kGoldn,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq,Argentina,top200,MOVE_DOWN,61632.0
Ponte Pa' Mix,129,2021-01-01,Fer Palacio,https://open.spotify.com/track/27RbEsHY7OdniHk3sepP5k,Argentina,top200,MOVE_DOWN,61614.0
Tal Vez (Remix),130,2021-01-01,"El Reja, The La Planta",https://open.spotify.com/track/2tpYhYyKRsVOxiAnSSQyN0,Argentina,top200,MOVE_DOWN,61596.0
Relación Rota,131,2021-01-01,Alan Gomez,https://open.spotify.com/track/5DJU9Q0jXkv1AeEEMs9rtZ,Argentina,top200,MOVE_DOWN,61420.0
Márchate ahora,132,2021-01-01,Los Totora,https://open.spotify.com/track/3voxukrHBXctzxdSbCycey,Argentina,top200,NEW_ENTRY,60987.0
Seguir Viviendo Sin Tu Amor,133,2021-01-01,Luis Alberto Spinetta,https://open.spotify.com/track/2qBirMakpTdz9ymxrZEyzg,Argentina,top200,MOVE_DOWN,60523.0
Con la Misma Moneda,134,2021-01-01,Karina,https://open.spotify.com/track/3hI96DchNoc3QXMx3PK6UO,Argentina,top200,NEW_ENTRY,60459.0
Don Don,135,2021-01-01,"Daddy Yankee, Anuel AA, Kendo Kaponi",https://open.spotify.com/track/3kml9ZdpT7UYk1ugkjqOzt,Argentina,top200,MOVE_DOWN,60343.0
Después De Ti,136,2021-01-01,Leo Mattioli,https://open.spotify.com/track/6xXaikT6ok8RahSgnrJOqu,Argentina,top200,NEW_ENTRY,59695.0
Fumeteo Xxx,137,2021-01-01,Bruno Cabrera Dj,https://open.spotify.com/track/341H6yOTzGOlExN35DiPyM,Argentina,top200,MOVE_DOWN,58965.0
"Lean (feat. Towy, Osquel, Beltito & Sammy & Falsetto)",138,2021-01-01,"Super Yei, Jone Quest",https://open.spotify.com/track/5DoLhdU27owX1NMrKLUbUl,Argentina,top200,MOVE_DOWN,58743.0
Se Me Ha Perdido Un Corazón,139,2021-01-01,Gilda,https://open.spotify.com/track/2OzSJG7HmZYTiggNoGujZP,Argentina,top200,NEW_ENTRY,58685.0
Tan Enamorados,140,2021-01-01,CNCO,https://open.spotify.com/track/4z9b9AbzCw32Azqg8uJ0B6,Argentina,top200,MOVE_DOWN,58314.0
"La Curiosidad (feat. Dj Nelson, Jhay Cortez, Lunay & Kendo Kaponi) - Blue Grand Prix Remix",141,2021-01-01,"Jay Wheeler, Myke Towers, Rauw Alejandro",https://open.spotify.com/track/7LE1K0lZyRFZjSlrnm7lfD,Argentina,top200,MOVE_DOWN,58017.0
Nunca Es Suficiente,142,2021-01-01,"Los Ángeles Azules, Natalia Lafourcade",https://open.spotify.com/track/63USmok1OioBzKuWGW9wAg,Argentina,top200,NEW_ENTRY,56915.0
Quiéreme Mientras Se Pueda,143,2021-01-01,Manuel Turizo,https://open.spotify.com/track/34LI7rwi9H8w2S5KTHnv1M,Argentina,top200,MOVE_DOWN,56457.0
Yo me Enamoré,144,2021-01-01,Amar Azul,https://open.spotify.com/track/6wWLC6V7TJ7NEygWHc1CFh,Argentina,top200,NEW_ENTRY,56430.0
Me Muero de Amor - En Vivo,145,2021-01-01,"Damas Gratis, El Viejo Marquez",https://open.spotify.com/track/1vX3eIWSPr9EH3nSy1JhMN,Argentina,top200,NEW_ENTRY,56270.0
Tres Noches,146,2021-01-01,Super Quinteto,https://open.spotify.com/track/1xQOHSb0ZZWlTlBCF7PLbo,Argentina,top200,NEW_ENTRY,56137.0
El Mismo Aire - con Pablo Alborán,147,2021-01-01,Camilo,https://open.spotify.com/track/5EbtodsuLbxrFDH6j5avVS,Argentina,top200,MOVE_DOWN,55804.0
Paisaje,148,2021-01-01,Gilda,https://open.spotify.com/track/6NipZljiEekGRNF6vddEP3,Argentina,top200,NEW_ENTRY,55694.0
La Pollera Amarilla,149,2021-01-01,"Gladys ""La bomba tucumana""",https://open.spotify.com/track/03G43mO3a34IGIsyDd4sj5,Argentina,top200,NEW_ENTRY,55596.0
Ella Dice,150,2021-01-01,"TINI, KHEA",https://open.spotify.com/track/4tUEgOSgpQ1E70gpvPcUPm,Argentina,top200,MOVE_DOWN,55539.0
Voy a Olvidarme de Mí,151,2021-01-01,Mario Luis,https://open.spotify.com/track/1y72JYcQSfmd0KLbmPOgCi,Argentina,top200,NEW_ENTRY,55283.0
El Embrujo,152,2021-01-01,"Los Palmeras, Coti",https://open.spotify.com/track/2wT37dwufck9sdSghYeew0,Argentina,top200,NEW_ENTRY,55263.0
Y La Hice Llorar,153,2021-01-01,"Los Ángeles Azules, Abel Pintos",https://open.spotify.com/track/06JpmZhd76BpCngRKdVfwE,Argentina,top200,NEW_ENTRY,54949.0
Flow anti dea - Remix,154,2021-01-01,Alan Gomez,https://open.spotify.com/track/3zdEuCK4xs12AMmvAh3kIn,Argentina,top200,MOVE_DOWN,54926.0
Olvídala,155,2021-01-01,Banda XXI,https://open.spotify.com/track/1cJNFxiyjh8Ooqg5U4752G,Argentina,top200,NEW_ENTRY,54046.0
Relación,156,2021-01-01,Sech,https://open.spotify.com/track/3ZG8N7aWw2meb6UrI5ZmnZ,Argentina,top200,MOVE_DOWN,54030.0
Rojo,157,2021-01-01,J Balvin,https://open.spotify.com/track/380HmhwTE2NJgawn1NwkXi,Argentina,top200,MOVE_DOWN,53978.0
Si Me Dices Que Sí,158,2021-01-01,"Reik, Farruko, Camilo",https://open.spotify.com/track/56Ta1O7Jxxpjnc6cWdDKUo,Argentina,top200,MOVE_DOWN,53969.0
Previa y Cachengue 31 - Remix,159,2021-01-01,Fer Palacio,https://open.spotify.com/track/4jrJJ5cixI1URrM9pVGdBP,Argentina,top200,NEW_ENTRY,53312.0
Safaera,160,2021-01-01,"Bad Bunny, Jowell & Randy, Ñengo Flow",https://open.spotify.com/track/2DEZmgHKAvm41k4J3R2E9Y,Argentina,top200,MOVE_DOWN,53272.0
Corazon Mentiroso,161,2021-01-01,Karina,https://open.spotify.com/track/12vjZJEWFst8vhW4k9saOv,Argentina,top200,NEW_ENTRY,52922.0
Lo Mejor del Amor,162,2021-01-01,Rodrigo,https://open.spotify.com/track/7g8FwoWCD7MzMOVN5ZgNkz,Argentina,top200,NEW_ENTRY,52863.0
Te perdiste mi amor,163,2021-01-01,La K'onga,https://open.spotify.com/track/79pz16ngfYU2iZV0dvj3QU,Argentina,top200,NEW_ENTRY,51959.0
Pega la Vuelta,164,2021-01-01,Grupo Sombras,https://open.spotify.com/track/51seuwibGTQsUod6oScKtR,Argentina,top200,NEW_ENTRY,51844.0
Miedito o Qué? (feat. KAROL G),165,2021-01-01,"Ovy On The Drums, Danny Ocean",https://open.spotify.com/track/7MoZgM6AsQaZw14WnKopuy,Argentina,top200,MOVE_DOWN,51640.0
Tak Tiki Tak,166,2021-01-01,Harry Nach,https://open.spotify.com/track/7gwwt1IaAWwmB7af0AcuBM,Argentina,top200,MOVE_DOWN,51548.0
Fresa,167,2021-01-01,"TINI, Lalo Ebratt",https://open.spotify.com/track/0LzzrTU0t5sktycXOhViX4,Argentina,top200,MOVE_DOWN,51273.0
Por lo que yo te quiero,168,2021-01-01,Walter Olmos,https://open.spotify.com/track/6q8IfvTRGvi2IZUmkavsr9,Argentina,top200,NEW_ENTRY,51199.0
Llora me llama,169,2021-01-01,Grupo Play,https://open.spotify.com/track/4AN9FuUhpHnaiVw8ZsLu2V,Argentina,top200,NEW_ENTRY,50895.0
Dynamite,170,2021-01-01,BTS,https://open.spotify.com/track/4saklk6nie3yiGePpBwUoc,Argentina,top200,MOVE_DOWN,50808.0
Sólo con un Beso,171,2021-01-01,Los Totora,https://open.spotify.com/track/5ucrujpVC5pPdxNR42guhh,Argentina,top200,NEW_ENTRY,50627.0
Tussi,172,2021-01-01,"Arcangel, Justin Quiles, Eladio Carrion, De La Ghetto",https://open.spotify.com/track/3pnpENd2PXAKuetjLIylEr,Argentina,top200,MOVE_DOWN,49980.0
Travesuras,173,2021-01-01,"Flow La Movie, Nio Garcia, Casper Magico",https://open.spotify.com/track/2etJ67Egf7woMgOikVrlJM,Argentina,top200,MOVE_DOWN,49828.0
Violeta,174,2021-01-01,Alcides,https://open.spotify.com/track/44ZRUhwJopErgSsvJ8iH7I,Argentina,top200,NEW_ENTRY,49611.0
A Mi Lado,175,2021-01-01,Dani Ribba,https://open.spotify.com/track/6cvMmviJTZTBOFh2ohwZg6,Argentina,top200,MOVE_DOWN,49518.0
Me Gusta,176,2021-01-01,Ciro y los Persas,https://open.spotify.com/track/3pMo77B4r1NwwIK78lO4xf,Argentina,top200,MOVE_DOWN,48945.0
Cómo Te Voy A Olvidar,177,2021-01-01,"Los Ángeles Azules, Vicentico",https://open.spotify.com/track/5So0BQXvJfNt6x6OzzOFEZ,Argentina,top200,NEW_ENTRY,48639.0
Quiereme,178,2021-01-01,Jean Carlos,https://open.spotify.com/track/2749jULVf3n93RHzAIpmTi,Argentina,top200,NEW_ENTRY,48547.0
PORFA,179,2021-01-01,"Feid, Justin Quiles",https://open.spotify.com/track/4TOmcZvw0gHa7GiXRbcYAW,Argentina,top200,MOVE_DOWN,48358.0
GIRL LIKE ME,180,2021-01-01,"Black Eyed Peas, Shakira",https://open.spotify.com/track/2vBET2pmrQqafaS6zIaYta,Argentina,top200,MOVE_DOWN,48146.0
Cinco Minutos,181,2021-01-01,El Gordo Luis,https://open.spotify.com/track/2mDq3mPvdpwE8zAXpRXE0b,Argentina,top200,NEW_ENTRY,48063.0
Si Me Tomo una Cerveza - Remix,182,2021-01-01,DJ Alex,https://open.spotify.com/track/2Q8a5amYAGIueL9mZrzSoh,Argentina,top200,MOVE_UP,47805.0
Perra,183,2021-01-01,"Los Palmeras, Filarmónica de Santa Fe",https://open.spotify.com/track/5HgNYJmYucAPD2UpuQfL3t,Argentina,top200,NEW_ENTRY,47540.0
Pistola,184,2021-01-01,"L-Gante, El Mas Ladron, DT.Bilardo",https://open.spotify.com/track/2OEVXCvrzJfpZaIPwsR99i,Argentina,top200,MOVE_DOWN,46908.0
Flaca,185,2021-01-01,Andrés Calamaro,https://open.spotify.com/track/1p7m9H4H8s0Y7SgRm7j3ED,Argentina,top200,MOVE_DOWN,46633.0
China,186,2021-01-01,"Anuel AA, Daddy Yankee, KAROL G, Ozuna, J Balvin",https://open.spotify.com/track/0KkIkfsLEJbrcIhYsCL7L5,Argentina,top200,MOVE_DOWN,46612.0
Hawái - Remix,187,2021-01-01,"Maluma, The Weeknd",https://open.spotify.com/track/0GzuHFG4Ql6DoyxFRnIk3F,Argentina,top200,MOVE_DOWN,46612.0
La Jeepeta (Remix) [DJ Alan & Jona Mix Version],188,2021-01-01,Alan Gomez,https://open.spotify.com/track/4h7RYyJA1jVaURg3JO7T2y,Argentina,top200,MOVE_UP,46554.0
Calma - Remix,189,2021-01-01,"Pedro Capó, Farruko",https://open.spotify.com/track/4U0JLGFHJpEnDS5w8F7ngE,Argentina,top200,NEW_ENTRY,46541.0
Llegó Tu Papi,190,2021-01-01,Sabroso,https://open.spotify.com/track/2rH0wmizsjwSW3MY288347,Argentina,top200,NEW_ENTRY,46259.0
Más De La Una,191,2021-01-01,"Piso 21, Maluma",https://open.spotify.com/track/69Y5IZuBvGyzySFt5x7kCq,Argentina,top200,MOVE_DOWN,45856.0
Q' Tal,192,2021-01-01,Damián Córdoba,https://open.spotify.com/track/6KaxyYZhOU04b8IlJk7qOl,Argentina,top200,NEW_ENTRY,45708.0
Mil Horas,193,2021-01-01,Los Abuelos De La Nada,https://open.spotify.com/track/4FZIztgQEU30qwgDMq5oPT,Argentina,top200,MOVE_DOWN,45681.0
Mirenla,194,2021-01-01,Ciro y los Persas,https://open.spotify.com/track/027NtsXW0vpDFhzxsJKmTL,Argentina,top200,MOVE_DOWN,45266.0
Una Locura - Remix,195,2021-01-01,"Bebe DJ, Maxi Jayat",https://open.spotify.com/track/029AjreWZkfhdUn1bruyrG,Argentina,top200,MOVE_DOWN,45221.0
Esa Nalga Brinca,196,2021-01-01,Dj Raulito,https://open.spotify.com/track/0QybGDVxDgJ2KQia5JK25y,Argentina,top200,NEW_ENTRY,45192.0
Juntos a la Par,197,2021-01-01,Pappo,https://open.spotify.com/track/1Ig4pCPanhzXl7C86MmBUc,Argentina,top200,MOVE_DOWN,45051.0
La Noche Sin Tí,198,2021-01-01,Los Huayra,https://open.spotify.com/track/6dT5W7zuEcUZHnZuVlSIJ5,Argentina,top200,MOVE_DOWN,44892.0
Spaghetti del Rock,199,2021-01-01,Divididos,https://open.spotify.com/track/6rg1MBZqggsQ5olFGTw0rr,Argentina,top200,MOVE_DOWN,44737.0
Lo intentamos,200,2021-01-01,La Sonora Master,https://open.spotify.com/track/5p3WKTIeGOtgv8EpCbBIv9,Argentina,top200,NEW_ENTRY,44636.0
WITHOUT YOU,1,2021-01-01,The Kid LAROI,https://open.spotify.com/track/27OeeYzk6klgBh83TSvGMA,Australia,top200,MOVE_UP,160579.0
Mood (feat. iann dior),2,2021-01-01,24kGoldn,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq,Australia,top200,MOVE_DOWN,154742.0
positions,3,2021-01-01,Ariana Grande,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0,Australia,top200,MOVE_UP,133446.0
Head & Heart (feat. MNEK),4,2021-01-01,Joel Corry,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9,Australia,top200,MOVE_DOWN,128617.0
Levitating (feat. DaBaby),5,2021-01-01,Dua Lipa,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF,Australia,top200,MOVE_UP,119790.0
SO DONE,6,2021-01-01,The Kid LAROI,https://open.spotify.com/track/3qgPpwtuRu5oP8EtFSj8HE,Australia,top200,MOVE_UP,119709.0
Blinding Lights,7,2021-01-01,The Weeknd,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,Australia,top200,MOVE_DOWN,109038.0
